date,close,Volume,Open,High,Low
06/18/2019,$125.37 ,120694,$124.81 ,$125.49 ,$124.70 
06/17/2019,$124.17 ,85259,$124.29 ,$124.47 ,$123.81 
06/14/2019,$124.39 ,154298,$124.45 ,$124.65 ,$124.26 
06/13/2019,$124.79 ,119816,$124.45 ,$124.79 ,$124.19 
06/12/19,$125.68 ,233125,$125.10 ,$126.00 ,$125.10 
06/11/19,$124.99 ,153523,$124.50 ,$125.25 ,$124.38 
06/10/19,$123.49 ,118698,$123.46 ,$123.93 ,$123.36 
06/07/19,$122.39 ,120322,$121.95 ,$122.87 ,$121.88 
06/06/19,$121.30 ,116554,$121.05 ,$121.45 ,$120.86 
06/05/19,$120.22 ,136131,$120.50 ,$121.00 ,$120.04 
06/04/19,$119.54 ,228467,$118.73 ,$119.77 ,$118.51 
06/03/19,$118.13 ,101963,$117.58 ,$118.27 ,$117.44 
05/31/2019,$117.58 ,181378,$117.50 ,$117.72 ,$117.10 
05/30/2019,$119.75 ,125918,$119.78 ,$119.92 ,$119.38 
05/29/2019,$119.55 ,125665,$119.88 ,$119.88 ,$118.90 
05/28/2019,$119.40 ,145277,$119.87 ,$120.66 ,$119.38 
05/24/2019,$118.55 ,121215,$118.84 ,$118.88 ,$118.04 
05/23/2019,$117.47 ,116506,$117.38 ,$117.86 ,$117.05 
05/22/2019,$117.32 ,107611,$117.78 ,$117.98 ,$117.27 
05/21/2019,$118.25 ,124296,$117.85 ,$118.39 ,$117.46 
05/20/2019,$118.11 ,156280,$118.12 ,$118.79 ,$117.88 
05/17/2019,$118.40 ,334084,$118.38 ,$119.09 ,$118.20 
05/16/2019,$119.90 ,160907,$119.15 ,$120.29 ,$119.00 
05/15/2019,$120.64 ,274274,$118.85 ,$120.89 ,$118.46 
05/14/2019,$119.07 ,136848,$118.87 ,$119.74 ,$118.73 
05/13/2019,$118.26 ,208599,$118.00 ,$119.03 ,$117.79 
05/10/19,$119.27 ,143048,$118.92 ,$119.54 ,$117.73 
05/09/19,$119.32 ,273300,$119.08 ,$119.36 ,$117.75 
05/08/19,$121.76 ,140904,$122.55 ,$122.65 ,$121.71 
05/07/19,$122.50 ,158532,$123.00 ,$123.35 ,$121.90 
05/06/19,$122.98 ,137391,$121.62 ,$123.02 ,$121.33 
05/03/19,$123.65 ,112373,$122.61 ,$123.76 ,$122.61 
05/02/19,$122.59 ,84023,$122.92 ,$123.15 ,$122.34 
05/01/19,$122.92 ,94451,$123.95 ,$123.95 ,$122.79 
04/30/2019,$123.60 ,155460,$124.21 ,$124.21 ,$123.46 
04/29/2019,$123.81 ,97755,$123.78 ,$124.00 ,$123.62 
04/26/2019,$123.62 ,126442,$123.79 ,$123.83 ,$123.46 
04/25/2019,$123.19 ,87897,$123.51 ,$123.51 ,$122.82 
04/24/2019,$122.88 ,169896,$122.75 ,$123.22 ,$122.65 
04/23/2019,$124.94 ,117239,$124.88 ,$124.98 ,$124.49 
04/22/2019,$124.16 ,160526,$124.81 ,$124.81 ,$123.98 
04/18/2019,$125.16 ,189831,$124.99 ,$125.43 ,$124.95 
04/17/2019,$124.08 ,181693,$123.84 ,$124.64 ,$123.80 
04/16/2019,$121.75 ,114128,$121.96 ,$122.22 ,$121.51 
04/15/2019,$121.97 ,138549,$122.16 ,$122.44 ,$121.61 
04/12/19,$122.40 ,117110,$121.84 ,$122.80 ,$121.84 
04/11/19,$121.04 ,96823,$121.69 ,$121.83 ,$121.00 
04/10/19,$122.18 ,65426,$122.44 ,$122.45 ,$122.04 
04/09/19,$122.06 ,104083,$122.39 ,$122.80 ,$121.95 
04/08/19,$122.24 ,84568,$121.73 ,$122.49 ,$121.73 
04/05/19,$122.54 ,132055,$122.00 ,$122.73 ,$121.88 
04/04/19,$122.08 ,155592,$121.70 ,$122.39 ,$121.65 
04/03/19,$121.07 ,117882,$120.95 ,$121.60 ,$120.83 
04/02/19,$120.65 ,88352,$120.50 ,$120.74 ,$120.11 
04/01/19,$119.88 ,140490,$119.46 ,$120.20 ,$119.46 
03/29/2019,$118.02 ,250727,$118.25 ,$118.31 ,$117.84 
03/28/2019,$119.07 ,155467,$119.36 ,$119.51 ,$118.75 
03/27/2019,$121.03 ,143345,$121.12 ,$121.36 ,$120.53 
03/26/2019,$121.77 ,138308,$122.01 ,$122.28 ,$121.52 
03/25/2019,$120.49 ,136369,$119.89 ,$120.68 ,$119.42 
03/22/2019,$120.22 ,179437,$121.11 ,$121.16 ,$119.83 
03/21/2019,$120.44 ,127195,$119.62 ,$120.49 ,$119.26 
03/20/2019,$119.67 ,140493,$120.32 ,$120.43 ,$118.96 
03/19/2019,$119.73 ,85653,$119.94 ,$120.49 ,$119.64 
03/18/2019,$119.51 ,106331,$118.94 ,$119.60 ,$118.81 
03/15/2019,$118.97 ,150858,$119.00 ,$119.20 ,$118.75 
03/14/2019,$117.70 ,139759,$117.90 ,$118.11 ,$117.45 
03/13/2019,$119.31 ,61473,$118.65 ,$119.66 ,$118.56 
03/12/19,$118.76 ,78991,$119.18 ,$119.20 ,$118.58 
03/11/19,$119.13 ,134749,$118.50 ,$119.36 ,$118.50 
03/08/19,$117.71 ,100235,$116.81 ,$117.73 ,$116.81 
03/07/19,$117.24 ,138546,$118.24 ,$118.26 ,$116.81 
03/06/19,$117.98 ,153030,$118.11 ,$118.31 ,$117.88 
03/05/19,$118.26 ,149829,$118.50 ,$118.50 ,$117.92 
03/04/19,$118.42 ,240304,$119.02 ,$119.03 ,$117.96 
03/01/19,$120.34 ,211501,$120.40 ,$120.60 ,$119.63 
02/28/2019,$121.04 ,124808,$121.30 ,$121.44 ,$120.54 
02/27/2019,$122.32 ,132925,$122.70 ,$122.76 ,$122.09 
02/26/2019,$123.23 ,102371,$122.75 ,$123.65 ,$122.75 
02/25/2019,$122.41 ,119383,$122.71 ,$122.95 ,$122.40 
02/22/2019,$121.82 ,105041,$121.94 ,$122.02 ,$121.45 
02/21/2019,$121.24 ,173063,$121.74 ,$121.98 ,$121.09 
02/20/2019,$122.79 ,173044,$122.31 ,$123.36 ,$122.29 
02/19/2019,$121.49 ,104107,$120.52 ,$121.77 ,$120.52 
02/15/2019,$121.15 ,164940,$120.35 ,$121.23 ,$120.21 
02/14/2019,$119.25 ,235565,$119.08 ,$119.50 ,$118.63 
02/13/2019,$119.63 ,111249,$119.96 ,$120.06 ,$119.36 
02/12/19,$119.78 ,207551,$119.04 ,$119.83 ,$119.04 
02/11/19,$117.15 ,167459,$117.89 ,$117.89 ,$117.00 
02/08/19,$117.31 ,206081,$117.28 ,$117.32 ,$116.40 
02/07/19,$118.11 ,310712,$119.24 ,$119.41 ,$117.38 
02/06/19,$121.05 ,267361,$121.72 ,$122.01 ,$120.58 
02/05/19,$123.47 ,120267,$123.52 ,$123.72 ,$123.21 
02/04/19,$122.90 ,103983,$122.44 ,$122.94 ,$121.94 
02/01/19,$122.00 ,152709,$122.43 ,$122.65 ,$121.65 
01/31/2019,$123.17 ,108478,$122.70 ,$123.38 ,$122.33 
01/30/2019,$123.04 ,132261,$122.10 ,$123.49 ,$121.69 
01/29/2019,$122.27 ,85276,$122.48 ,$122.83 ,$122.19 
01/28/2019,$122.48 ,132042,$122.26 ,$122.57 ,$121.86 
01/25/2019,$123.72 ,79974,$123.74 ,$123.99 ,$123.46 
01/24/2019,$122.83 ,90350,$122.64 ,$123.07 ,$122.31 
01/23/2019,$122.47 ,130566,$123.07 ,$123.28 ,$121.91 
01/22/2019,$123.60 ,159764,$124.00 ,$124.35 ,$123.06 
01/18/2019,$125.35 ,158552,$124.89 ,$125.79 ,$124.87 
01/17/2019,$124.92 ,138665,$124.49 ,$125.29 ,$124.02 
01/16/2019,$125.66 ,171356,$126.06 ,$126.37 ,$125.60 
01/15/2019,$126.28 ,172301,$126.15 ,$126.64 ,$125.46 
01/14/2019,$125.39 ,156550,$124.54 ,$126.10 ,$124.49 
01/11/19,$125.07 ,135469,$125.01 ,$125.52 ,$124.88 
01/10/19,$124.49 ,202933,$123.71 ,$124.58 ,$123.27 
01/09/19,$122.92 ,139796,$122.85 ,$123.30 ,$122.39 
01/08/19,$122.31 ,150370,$123.16 ,$123.48 ,$121.96 
01/07/19,$121.28 ,156119,$120.71 ,$122.18 ,$120.32 
01/04/19,$119.73 ,307513,$117.94 ,$120.17 ,$117.51 
01/03/19,$114.65 ,309478,$115.85 ,$116.28 ,$114.29 
01/02/19,$116.28 ,169883,$114.68 ,$116.53 ,$114.68 
12/31/2018,$116.08 ,184709,$116.44 ,$116.77 ,$115.39 
12/28/2018,$116.34 ,179331,$115.96 ,$117.25 ,$115.78 
12/27/2018,$115.48 ,230419,$113.41 ,$115.48 ,$113.12 
12/26/2018,$113.72 ,390580,$112.54 ,$113.89 ,$111.12 
12/24/2018,$111.81 ,335829,$113.45 ,$113.57 ,$111.57 
12/21/2018,$113.96 ,379658,$115.62 ,$116.21 ,$113.90 
12/20/2018,$118.45 ,175315,$119.00 ,$119.53 ,$117.38 
12/19/2018,$119.38 ,207934,$120.51 ,$122.00 ,$118.87 
12/18/2018,$120.01 ,181736,$120.88 ,$121.27 ,$119.84 
12/17/2018,$119.55 ,189107,$120.00 ,$120.51 ,$119.12 
12/14/2018,$120.10 ,131956,$120.33 ,$121.02 ,$119.90 
12/13/2018,$120.78 ,217424,$121.54 ,$121.54 ,$120.37 
12/12/18,$121.89 ,145409,$122.35 ,$122.90 ,$121.85 
12/11/18,$120.41 ,322042,$120.68 ,$121.15 ,$119.94 
12/10/18,$120.94 ,344190,$121.05 ,$121.27 ,$119.56 
12/07/18,$119.97 ,206128,$121.65 ,$122.03 ,$119.40 
12/06/18,$121.83 ,354646,$120.27 ,$121.84 ,$119.41 
12/04/18,$120.88 ,273451,$122.27 ,$122.85 ,$120.32 
12/03/18,$123.51 ,260964,$123.26 ,$123.82 ,$123.12 
11/30/2018,$121.48 ,194686,$120.80 ,$121.58 ,$120.80 
11/29/2018,$121.78 ,125595,$121.52 ,$122.32 ,$121.38 
11/28/2018,$121.58 ,281103,$120.61 ,$121.58 ,$119.59 
11/27/2018,$121.00 ,323933,$121.88 ,$122.15 ,$120.67 
11/26/2018,$121.27 ,149392,$120.55 ,$121.31 ,$120.54 
11/23/2018,$119.71 ,133962,$119.52 ,$119.96 ,$119.32 
11/21/2018,$119.25 ,228661,$119.22 ,$120.09 ,$118.93 
11/20/2018,$117.29 ,284881,$117.94 ,$118.30 ,$116.97 
11/19/2018,$117.14 ,228611,$118.34 ,$118.46 ,$116.86 
11/16/2018,$116.96 ,120379,$115.82 ,$117.25 ,$115.80 
11/15/2018,$117.00 ,184764,$116.34 ,$117.30 ,$115.92 
11/14/2018,$116.88 ,247027,$116.96 ,$117.65 ,$116.38 
11/13/2018,$115.11 ,250109,$115.50 ,$116.11 ,$114.80 
11/12/18,$115.57 ,297014,$117.21 ,$117.30 ,$115.39 
11/09/18,$117.24 ,133941,$117.35 ,$117.55 ,$116.70 
11/08/18,$117.29 ,274434,$117.81 ,$118.16 ,$116.92 
11/07/18,$119.31 ,256923,$118.21 ,$119.48 ,$118.06 
11/06/18,$117.58 ,252238,$117.27 ,$117.87 ,$116.74 
11/05/18,$115.41 ,241891,$115.09 ,$115.96 ,$115.09 
11/02/18,$115.46 ,397532,$117.00 ,$117.34 ,$114.55 
11/01/18,$117.70 ,275470,$116.90 ,$117.81 ,$116.30 
10/31/2018,$117.05 ,238398,$117.22 ,$117.72 ,$116.87 
10/30/2018,$116.24 ,313105,$115.20 ,$116.40 ,$115.00 
10/29/2018,$115.31 ,431680,$115.80 ,$118.02 ,$114.14 
10/26/2018,$117.30 ,207725,$116.00 ,$118.19 ,$115.74 
10/25/2018,$116.66 ,334668,$115.55 ,$117.29 ,$115.18 
10/24/2018,$114.57 ,431999,$116.68 ,$116.72 ,$114.40 
10/23/2018,$117.97 ,311619,$115.78 ,$118.57 ,$115.57 
10/22/2018,$117.10 ,238702,$118.74 ,$118.75 ,$116.40 
10/19/2018,$116.32 ,193385,$116.82 ,$117.39 ,$116.03 
10/18/2018,$116.67 ,229970,$117.91 ,$118.39 ,$116.52 
10/17/2018,$117.73 ,224510,$118.01 ,$118.06 ,$116.94 
10/16/2018,$118.04 ,275597,$117.21 ,$118.24 ,$116.93 
10/15/2018,$115.63 ,326972,$115.36 ,$116.01 ,$114.95 
10/12/18,$116.76 ,318537,$117.30 ,$117.44 ,$115.83 
10/11/18,$116.75 ,292358,$117.79 ,$118.49 ,$115.77 
10/10/18,$117.78 ,454444,$119.72 ,$119.90 ,$117.78 
10/09/18,$119.92 ,182543,$119.70 ,$120.18 ,$119.18 
10/08/18,$121.72 ,180043,$121.59 ,$121.88 ,$120.38 
10/05/18,$121.50 ,272502,$122.86 ,$122.86 ,$121.37 
10/04/18,$122.18 ,139507,$122.70 ,$122.97 ,$121.54 
10/03/18,$122.70 ,192003,$122.97 ,$123.34 ,$122.42 
10/02/18,$125.71 ,177092,$125.53 ,$126.02 ,$125.44 
10/01/18,$124.82 ,147213,$124.60 ,$125.04 ,$124.41 
09/28/2018,$124.35 ,167299,$124.51 ,$124.99 ,$124.18 
09/27/2018,$124.61 ,151173,$124.80 ,$125.35 ,$124.38 
09/26/2018,$125.14 ,271073,$124.95 ,$125.30 ,$124.31 
09/25/2018,$124.88 ,169888,$125.32 ,$125.61 ,$124.77 
09/24/2018,$124.00 ,117922,$124.34 ,$124.66 ,$123.72 
09/21/2018,$124.72 ,113991,$124.65 ,$124.95 ,$124.31 
09/20/2018,$124.95 ,136019,$125.42 ,$125.89 ,$124.69 
09/19/2018,$125.32 ,130939,$124.98 ,$125.65 ,$124.98 
09/18/2018,$125.03 ,266924,$124.38 ,$125.30 ,$124.27 
09/17/2018,$122.48 ,147347,$122.67 ,$123.02 ,$122.41 
09/14/2018,$122.28 ,131596,$122.71 ,$122.83 ,$122.06 
09/13/2018,$121.96 ,149928,$121.75 ,$122.41 ,$121.60 
09/12/18,$119.91 ,110474,$119.80 ,$120.32 ,$119.64 
09/11/18,$119.92 ,172229,$120.07 ,$120.09 ,$119.52 
09/10/18,$119.18 ,104510,$119.55 ,$119.66 ,$119.15 
09/07/18,$119.30 ,190315,$119.56 ,$119.77 ,$119.02 
09/06/18,$120.19 ,136563,$120.50 ,$120.50 ,$119.32 
09/05/18,$120.47 ,290806,$120.51 ,$121.26 ,$120.31 
09/04/18,$122.01 ,244584,$122.17 ,$122.42 ,$121.65 
08/31/2018,$124.08 ,152579,$124.60 ,$124.79 ,$123.80 
08/30/2018,$125.26 ,165252,$125.66 ,$126.09 ,$124.83 
08/29/2018,$127.48 ,249049,$126.85 ,$127.77 ,$126.74 
08/28/2018,$126.07 ,169185,$126.74 ,$127.09 ,$126.01 
08/27/2018,$126.47 ,370556,$125.61 ,$127.01 ,$125.22 
08/24/2018,$122.84 ,93160,$123.02 ,$123.13 ,$122.47 
08/23/2018,$122.26 ,184348,$123.24 ,$123.24 ,$122.06 
08/22/2018,$123.74 ,262899,$124.52 ,$124.76 ,$123.58 
08/21/2018,$122.57 ,182808,$122.95 ,$122.95 ,$122.50 
08/20/2018,$123.27 ,126365,$122.76 ,$123.56 ,$122.76 
08/17/2018,$123.28 ,135206,$122.63 ,$123.55 ,$122.44 
08/16/2018,$122.76 ,132916,$122.00 ,$123.12 ,$121.92 
08/15/2018,$121.85 ,191464,$122.56 ,$122.56 ,$121.42 
08/14/2018,$123.45 ,131021,$123.92 ,$123.92 ,$123.25 
08/13/2018,$123.50 ,229251,$124.06 ,$124.32 ,$123.48 
08/10/18,$124.23 ,233019,$125.05 ,$125.05 ,$124.13 
08/09/18,$125.45 ,191135,$126.50 ,$126.50 ,$125.42 
08/08/18,$127.09 ,208425,$127.75 ,$127.75 ,$127.05 
08/07/18,$128.52 ,270864,$128.76 ,$129.14 ,$128.47 
08/06/18,$128.45 ,198161,$128.46 ,$128.69 ,$128.07 
08/03/18,$131.30 ,157661,$130.40 ,$131.64 ,$129.77 
08/02/18,$131.05 ,119321,$130.55 ,$131.10 ,$129.95 
08/01/18,$131.63 ,131807,$132.50 ,$133.18 ,$131.20 
07/31/2018,$131.84 ,198733,$131.98 ,$132.29 ,$131.66 
07/30/2018,$134.98 ,149875,$134.83 ,$135.57 ,$134.80 
07/27/2018,$134.46 ,171086,$134.39 ,$134.76 ,$133.96 
07/26/2018,$133.33 ,135709,$133.19 ,$133.59 ,$132.99 
07/25/2018,$132.21 ,271312,$131.58 ,$132.35 ,$129.81 
07/24/2018,$132.58 ,118232,$132.77 ,$133.18 ,$132.21 
07/23/2018,$131.73 ,127234,$131.44 ,$131.82 ,$131.25 
07/20/2018,$131.80 ,130224,$132.10 ,$132.27 ,$131.73 
07/19/2018,$131.77 ,107760,$131.72 ,$132.02 ,$131.46 
07/18/2018,$132.09 ,182229,$132.61 ,$132.95 ,$131.97 
07/17/2018,$131.45 ,135617,$130.79 ,$131.93 ,$130.70 
07/16/2018,$129.51 ,100569,$129.71 ,$129.71 ,$129.40 
07/13/2018,$129.51 ,75667,$129.12 ,$129.67 ,$129.08 
07/12/18,$129.18 ,79704,$129.06 ,$129.35 ,$128.82 
07/11/18,$128.06 ,75290,$128.68 ,$128.74 ,$127.78 
07/10/18,$129.27 ,120131,$129.18 ,$129.44 ,$129.01 
07/09/18,$130.70 ,69534,$130.23 ,$130.81 ,$130.23 
07/06/18,$129.56 ,84301,$129.43 ,$129.94 ,$129.09 
07/05/18,$129.07 ,120518,$128.38 ,$129.30 ,$128.38 
07/03/18,$127.40 ,96487,$128.33 ,$128.35 ,$127.25 
07/02/18,$127.93 ,101536,$127.52 ,$128.06 ,$127.00 
06/29/2018,$128.81 ,176635,$129.39 ,$129.90 ,$128.78 
06/28/2018,$129.09 ,173439,$128.14 ,$129.39 ,$128.06 
06/27/2018,$127.11 ,323497,$128.64 ,$128.64 ,$127.10 
06/26/2018,$129.21 ,167189,$129.27 ,$129.77 ,$128.63 
06/25/2018,$128.57 ,205675,$129.85 ,$129.98 ,$128.23 
06/22/2018,$131.00 ,209561,$131.89 ,$131.93 ,$130.72 
06/21/2018,$132.66 ,155609,$133.59 ,$133.59 ,$132.19 
06/20/2018,$134.37 ,117601,$135.20 ,$135.30 ,$134.26 
06/19/2018,$136.15 ,158307,$135.80 ,$136.19 ,$135.53 
06/18/2018,$136.52 ,135413,$135.62 ,$136.55 ,$135.59 
06/15/2018,$135.81 ,150434,$136.24 ,$136.38 ,$135.21 
06/14/2018,$135.44 ,76791,$135.40 ,$135.79 ,$135.32 
06/13/2018,$135.41 ,112378,$135.84 ,$135.93 ,$135.29 
06/12/18,$134.55 ,225032,$134.70 ,$134.98 ,$134.39 
06/11/18,$137.15 ,95275,$136.48 ,$137.56 ,$136.47 
06/08/18,$136.21 ,107101,$136.39 ,$136.41 ,$135.79 
06/07/18,$136.45 ,233520,$136.76 ,$137.42 ,$136.42 
06/06/18,$136.17 ,141482,$136.03 ,$136.18 ,$135.38 
06/05/18,$133.46 ,94665,$133.63 ,$133.75 ,$133.36 
06/04/18,$134.28 ,180484,$135.25 ,$135.29 ,$134.18 
06/01/18,$131.31 ,225841,$131.29 ,$131.87 ,$130.92 
05/31/2018,$127.97 ,370015,$127.83 ,$128.15 ,$127.09 
05/30/2018,$127.23 ,287662,$126.64 ,$127.67 ,$126.59 
05/29/2018,$126.70 ,276454,$127.43 ,$127.83 ,$126.36 
05/25/2018,$129.96 ,204880,$129.80 ,$130.22 ,$129.61 
05/24/2018,$132.44 ,261853,$132.40 ,$132.82 ,$131.79 
05/23/2018,$134.83 ,105681,$134.60 ,$134.89 ,$133.83 
05/22/2018,$135.74 ,120388,$136.50 ,$136.50 ,$135.66 
05/21/2018,$136.45 ,81805,$136.49 ,$136.57 ,$136.03 
05/18/2018,$136.04 ,168583,$136.50 ,$136.50 ,$135.67 
05/17/2018,$136.67 ,73148,$137.00 ,$137.06 ,$136.46 
05/16/2018,$137.35 ,101052,$136.93 ,$137.66 ,$136.85 
05/15/2018,$136.22 ,148728,$136.44 ,$136.46 ,$135.93 
05/14/2018,$138.14 ,98897,$138.04 ,$138.45 ,$138.00 
05/11/18,$138.07 ,140581,$137.98 ,$138.16 ,$137.60 
05/10/18,$138.39 ,198373,$138.35 ,$138.68 ,$138.15 
05/09/18,$136.29 ,364838,$135.14 ,$136.29 ,$134.96 
05/08/18,$130.90 ,133776,$130.63 ,$130.98 ,$130.45 
05/07/18,$131.51 ,114309,$131.40 ,$131.94 ,$131.15 
05/04/18,$131.32 ,109775,$129.90 ,$131.32 ,$129.54 
05/03/18,$130.11 ,109468,$129.93 ,$130.53 ,$129.10 
05/02/18,$130.18 ,117492,$131.00 ,$131.00 ,$130.10 
05/01/18,$130.97 ,127091,$130.69 ,$131.00 ,$130.15 
04/30/2018,$130.98 ,171024,$131.26 ,$131.84 ,$130.81 
04/27/2018,$131.01 ,116951,$131.39 ,$131.65 ,$130.91 
04/26/2018,$131.61 ,105838,$131.40 ,$131.87 ,$131.11 
04/25/2018,$131.10 ,181551,$130.73 ,$131.27 ,$130.54 
04/24/2018,$129.47 ,145628,$130.50 ,$130.64 ,$129.08 
